,Player,My Move,Opponent Move
902,0.0,g5,Rd1
903,0.0,g4+,hxg4
904,0.0,Qxg4+,Kg2
905,0.0,h4,Be2
906,0.0,h3+,Rxh3
907,0.0,Rxh3,Bxg4
908,0.0,Rhh8,Bf5
909,1.0,Nc3,e5
910,1.0,e4,Bb4
911,1.0,d3,d6
912,1.0,Bd2,Bxc3
913,1.0,Bxc3,Nf6
914,1.0,Be2,h6
915,1.0,Nf3,a6
916,1.0,b3,Nc6
917,1.0,a4,Bg4
918,1.0,g3,Bxf3
919,1.0,Bxf3,Qc8
920,1.0,h3,g5
921,1.0,Bg4,Qd8
922,1.0,f4,exf4
923,1.0,gxf4,gxf4
924,1.0,Bd2,h5
925,1.0,Bf5,Qe7
926,1.0,Bxf4,Nd4
927,1.0,Bd2,Nxf5
928,1.0,Bc3,Ne3
929,1.0,Bxf6,Qxf6
930,1.0,Qe2,Qxa1+
931,1.0,Kf2,Qxh1
932,1.0,Qxe3,O-O-O
933,1.0,Qa7,Rhg8
934,1.0,Qa8+,Kd7
935,1.0,Qxb7,Qxh3
936,1.0,Qxa6,Rg2+
937,1.0,Kf1,Qh1#
938,0.0,,e4
939,0.0,Nf6,Nc3
940,0.0,e5,Nf3
941,0.0,d6,Bc4
942,0.0,Nc6,Ng5
943,0.0,Be7,Bxf7+
944,0.0,Kd7,Be6+
945,0.0,Ke8,Nf7
946,0.0,Bxe6,Nxd8
947,0.0,Bxd8,O-O
948,0.0,Bg4,Qe1
949,0.0,Be7,d3
950,0.0,Nd4,Be3
951,0.0,Nxc2,Qd2
952,0.0,Nxa1,Rxa1
953,0.0,b6,Bg5
954,0.0,h6,Bxf6
955,0.0,Bxf6,Qe3
956,0.0,Bg5,Qg3
957,0.0,Be6,h4
958,0.0,Bf4,Qxg7
959,0.0,Rg8,Qf6
960,0.0,Kd7,g3
961,0.0,Bd2,Qf3
962,0.0,Raf8,Qe2
963,0.0,Bxc3,bxc3
964,0.0,c5,a4
965,0.0,a5,Rb1
966,0.0,Bg4,Qb2
967,0.0,Kc7,Qxb6+
968,0.0,Kd7,Qb7+
969,0.0,Ke6,Rb6
970,0.0,Be2,Qd5+
971,0.0,Ke7,Qxd6+
972,0.0,Kf7,Rb7+
973,0.0,Ke8,Qe7#
974,1.0,Nc3,Nf6
975,1.0,Nf3,d5
976,1.0,d4,Nc6
977,1.0,e3,Bg4
978,1.0,Bd2,e6
979,1.0,Be2,Bb4
980,1.0,a3,Ba5
981,1.0,h3,Bh5
982,1.0,Ne5,Nxe5
983,1.0,dxe5,Bxe2
984,1.0,Nxe2,Nd7
985,1.0,Bxa5,Nxe5
986,1.0,Bc3,Nc6
987,1.0,Bxg7,Rg8
988,1.0,Bc3,Rxg2
989,1.0,Rg1,Rh2
990,1.0,Rg8+,1-0
991,1.0,Nc3,e5
992,1.0,Nf3,d6
993,1.0,e4,Nf6
994,1.0,d3,Be7
995,1.0,Bd2,Bg4
996,1.0,Be2,O-O
997,1.0,h3,Be6
998,1.0,a3,Nc6
999,1.0,g4,Nd4
1000,1.0,b4,Nxf3+
1001,1.0,Bxf3,c6
1002,1.0,a4,d5
1003,1.0,b5,d4
1004,1.0,Ne2,cxb5
1005,1.0,axb5,b6
1006,1.0,O-O,Qd7
1007,1.0,Rb1,Ba2
1008,1.0,Rb2,Be6
1009,1.0,c4,dxc3
1010,1.0,Bxc3,Bd6
1011,1.0,Ng3,a5
1012,1.0,bxa6,Rxa6
1013,1.0,g5,Ne8
1014,1.0,Bg4,Bxg4
1015,1.0,Qxg4,Qxg4
1016,1.0,hxg4,g6
1017,1.0,f3,b5
1018,1.0,Rxb5,Ra3
1019,1.0,Bb4,Bxb4
1020,1.0,Rxb4,Rxd3
1021,1.0,Rb5,f6
1022,1.0,gxf6,Nxf6
1023,1.0,Rxe5,Nd7
1024,1.0,Rb5,Re8
1025,1.0,Kg2,Ne5
1026,1.0,f4,Nxg4
1027,1.0,e5,Ne3+
1028,1.0,Kf2,Nxf1
1029,1.0,Nxf1,Rd4
1030,1.0,Ke3,Rd1
1031,1.0,Ng3,Re1+
1032,1.0,Kf3,h5
1033,1.0,Ne4,Rg1
1034,1.0,Nf6+,Kf7
1035,1.0,Nxe8,Kxe8
1036,1.0,e6,Ke7
1037,1.0,Rb6,h4
1038,1.0,Ke4,h3
1039,1.0,Ke5,h2
1040,1.0,Rb7+,Kf8
1041,1.0,e7+,Ke8
1042,1.0,Ke6,h1=Q
1043,1.0,Rb8#,1-0
1044,0.0,,c4
1045,0.0,Nf6,d4
1046,0.0,e6,Nc3
1047,0.0,d5,e3
1048,0.0,c6,Nf3
1049,0.0,Be7,Bd3
1050,0.0,Bd7,Qb3
1051,0.0,a6,Qxb7
1052,0.0,Bb4,Qxa8
1053,0.0,Bxc3+,bxc3
1054,0.0,O-O,Ne5
1055,0.0,Qb6,c5
1056,0.0,Qa5,Qb7
1057,0.0,Qxc3+,Ke2
1058,0.0,Qxa1,Nxd7
1059,0.0,Qxa2+,Bd2
1060,0.0,Nfxd7,Rb1
1061,0.0,g6,Rb2
1062,0.0,Qa1,g3
1063,0.0,Qh1,h4
1064,0.0,Qh2,e4
1065,0.0,Qh3,exd5
1066,0.0,exd5,Bxa6
1067,0.0,Qg4+,f3
1068,0.0,Qxg3,Be3
1069,0.0,Qh2+,Kd3
1070,0.0,Qxh4,Qc7
1071,0.0,Qh1,f4
1072,0.0,Qf1+,Re2
1073,0.0,Qb1+,Rc2
1074,0.0,Qb3+,Rc3
1075,0.0,Qd1+,Bd2
1076,0.0,Qf3+,Be3
1077,0.0,Re8,Kd2
1078,0.0,Qg2+,Kd3
1079,0.0,Qf1+,Kd2
1080,0.0,Qg2+,Kd3
1081,0.0,Qg3,Kd2
1082,0.0,,Nf3
1083,0.0,Nf6,g3
1084,0.0,d5,d4
1085,0.0,e6,Bg2
1086,0.0,Be7,O-O
1087,0.0,Bd7,Ne5
1088,0.0,Nc6,Nxd7
1089,0.0,Nxd7,e4
1090,0.0,h6,exd5
1091,0.0,exd5,Bxd5
1092,0.0,a6,Qf3
1093,0.0,Nf6,Bxc6+
1094,0.0,bxc6,Qxc6+
1095,0.0,Nd7,Re1
1096,0.0,O-O,Bf4
1097,0.0,Nb8,Qxa8
1098,0.0,Nd7,Qxd8
1099,0.0,Rxd8,Bxc7
1100,0.0,Re8,Bd6
1101,0.0,Kf8,Bxe7+
1102,0.0,Rxe7,Rxe7
1103,0.0,Kxe7,Nc3
1104,0.0,Kf6,Re1
1105,0.0,Kg6,d5
1106,0.0,Nf6,d6
1107,0.0,Ng4,d7
1108,0.0,Ne3,Rxe3
1109,0.0,,e4
1110,0.0,e5,Nf3
1111,0.0,d6,h3
1112,0.0,Nf6,Nc3
1113,0.0,Nc6,Bc4
1114,0.0,Be7,d3
1115,0.0,Bd7,Be3
1116,0.0,h6,O-O
1117,0.0,a6,a4
1118,0.0,b5,axb5
1119,0.0,axb5,Rxa8
1120,0.0,Qxa8,Bxb5
1121,0.0,Nd4,Bxd7+
1122,0.0,Nxd7,Bxd4
1123,0.0,exd4,Nd5
1124,0.0,O-O,Nxc7
1125,0.0,Qb7,Nd5
1126,0.0,Qxb2,Nxe7+
1127,0.0,Kh7,Nf5
1128,0.0,g6,Nxd6
1129,0.0,Qb6,Nc4
1130,0.0,Qf6,e5
1131,0.0,Qg5,Nxg5+
1132,0.0,hxg5,Qg4
1133,0.0,f5,Qxg5
1134,0.0,Kg7,Qe7+
1135,0.0,Rf7,Qg5
1136,0.0,Nc5,Nd6
1137,0.0,Ra7,Qf6+
1138,0.0,Kh6,Nf7+
1139,0.0,Kh5,Qg5#
1140,1.0,Nc3,d5
1141,1.0,Nf3,e6
1142,1.0,d4,Nc6
1143,1.0,e3,Nf6
1144,1.0,Bd2,Qd6
1145,1.0,Be2,Bd7
1146,1.0,h3,O-O-O
1147,1.0,a3,Kb8
1148,1.0,b4,Ne4
1149,1.0,Nb5,Qe7
1150,1.0,Ne5,Nxe5
1151,1.0,dxe5,h6
1152,1.0,f4,g5
1153,1.0,g3,Nxg3
1154,1.0,Rg1,Nf5
1155,1.0,Bg4,h5
1156,1.0,Bxf5,exf5
1157,1.0,Bc3,Rg8
1158,1.0,Bd4,b6
1159,1.0,a4,Qxb4+
1160,1.0,Qd2,Qxd2+
1161,1.0,Kxd2,g4
1162,1.0,h4,Bb4+
1163,1.0,c3,Be7
1164,1.0,Na3,Bxh4
1165,1.0,a5,g3
1166,1.0,axb6,cxb6
1167,1.0,Rab1,g2
1168,1.0,Ke2,Rg4
1169,1.0,e6,Bxe6
1170,1.0,Be5+,Kb7
1171,1.0,Nb5,Rdg8
1172,1.0,Nd6+,Ka6
1173,1.0,Ra1#,1-0
1174,1.0,Nc3,d5
1175,1.0,d4,Nf6
1176,1.0,e3,Nc6
1177,1.0,a3,e5
1178,1.0,Bd2,exd4
1179,1.0,exd4,Nxd4
1180,1.0,Be2,Bf5
1181,1.0,Bd3,Bxd3
1182,1.0,cxd3,Qe7+
1183,1.0,Nge2,Nxe2
1184,1.0,Nxe2,O-O-O
1185,1.0,O-O,Ng4
1186,1.0,Nd4,Ne5
1187,1.0,Re1,f6
1188,1.0,Qg4+,Qd7
1189,1.0,Qxd7+,Rxd7
1190,1.0,Ne6,Nxd3
1191,1.0,Re3,Nxb2
1192,1.0,Rc1,Bd6
1193,1.0,Bc3,Na4
1194,1.0,Bb4,Bxb4
1195,1.0,axb4,d4
1196,1.0,Rd3,Nb2
1197,1.0,Rxd4,Rxd4
1198,1.0,Nxd4,Rd8
1199,1.0,Ne6,Rd7
1200,1.0,g3,g5
1201,1.0,Rc2,Nd3
1202,1.0,b5,b6
1203,1.0,Nf8,Rf7
1204,1.0,Ne6,h5
1205,1.0,Nd4,Kb7
1206,1.0,Nc6,a6
1207,1.0,Nd8+,Ka7
1208,1.0,Nxf7,axb5
1209,1.0,Rxc7+,Ka6
1210,1.0,Rc8,b4
1211,1.0,Nd6,b5
1212,1.0,Ra8+,Kb6
1213,1.0,Ra7,Kxa7
1214,1.0,Nxb5+,Kb6
1215,1.0,Nd4,Kc5
1216,1.0,Ne6+,Kc4
1217,1.0,Ng7,h4
1218,1.0,Nf5,b3
1219,1.0,Ne3+,Kc3
1220,1.0,Nd5+,Kc2
1221,1.0,Nb4+,Kc3
1222,1.0,Nd5+,Kc2
1223,1.0,Ne3+,Kb2
1224,1.0,Nd1+,Ka2
1225,1.0,gxh4,b2
1226,1.0,h5,b1=Q
1227,1.0,h6,Qxd1+
1228,1.0,Kg2,Qh5
1229,0.0,,e4
1230,0.0,e5,Nf3
1231,0.0,Nf6,Nc3
1232,0.0,d6,Bc4
1233,0.0,Nc6,d3
1234,0.0,Be7,O-O
1235,0.0,Bd7,h3
1236,0.0,h6,Be3
1237,0.0,a6,a4
1238,0.0,b5,axb5
1239,0.0,Na7,bxa6
1240,0.0,Bb5,Bxb5+
1241,0.0,Nxb5,Nxb5
1242,0.0,c6,Nc3
1243,0.0,c5,Nd5
1244,0.0,Nxd5,exd5
1245,0.0,O-O,c3
1246,0.0,Qb6,Qa4
1247,0.0,Bd8,b4
1248,0.0,Bc7,b5
1249,0.0,Bb8,c4
1250,0.0,Ba7,Rfb1
1251,0.0,Qd8,Qa5
1252,0.0,Qxa5,Rxa5
1253,0.0,f5,b6
1254,0.0,Bb8,a7
1255,0.0,Bxa7,bxa7
1256,0.0,f4,Bd2
1257,0.0,Rf7,Rba1
1258,0.0,Rb7,R5a4
1259,0.0,Rb3,R4a3
1260,0.0,Rxa3,Rxa3
1261,0.0,Kf7,g3
1262,0.0,g5,gxf4
1263,0.0,gxf4,Kg2
1264,0.0,Rg8+,Kf1
1265,0.0,Ra8,Ne1
1266,0.0,Kg6,Nc2
1267,0.0,Kh5,Ra6
1268,0.0,Kh4,Kg2
1269,0.0,Rg8+,Kh2
1270,0.0,Ra8,Na3
1271,0.0,h5,Nb5
1272,0.0,Kg5,Nc7
1273,0.0,Rc8,Ne6+
1274,0.0,Kf5,a8=Q
1275,0.0,Rxa8,Rxa8
1276,0.0,,c4
1277,0.0,e6,Nc3
1278,0.0,Nc6,g3
1279,0.0,Nf6,Bg2
1280,0.0,h6,Nf3
1281,0.0,a6,a4
1282,0.0,d5,cxd5
1283,0.0,Nxd5,e4
1284,0.0,Nxc3,bxc3
1285,0.0,Be7,O-O
1286,0.0,Bd7,d4
1287,0.0,O-O,Rb1
1288,0.0,b5,axb5
1289,0.0,axb5,d5
1290,0.0,exd5,exd5
1291,0.0,Na5,Ra1
1292,0.0,Nc4,Nd2
1293,0.0,Rxa1,Nxc4
1294,1.0,Nc3,Nf6
1295,1.0,Nf3,Nc6
1296,1.0,d4,d5
1297,1.0,e3,Bg4
1298,1.0,h3,Bh5
1299,1.0,Be2,e6
1300,1.0,g4,Bg6
1301,1.0,Ne5,Nxe5
1302,1.0,dxe5,Nd7
1303,1.0,f4,Bb4
1304,1.0,Bd2,c5
1305,1.0,a3,Ba5
1306,1.0,h4,h6
1307,1.0,h5,Bh7
1308,1.0,Nb5,a6
1309,1.0,Nd6+,Kf8
1310,1.0,Bxa5,Qxa5+
1311,1.0,Qd2,Qxd2+
1312,1.0,Kxd2,b5
1313,1.0,Rhb1,g6
1314,1.0,b4,gxh5
1315,1.0,gxh5,Rg8
1316,1.0,Bd3,Rg2+
1317,1.0,Kc3,cxb4+
1318,1.0,axb4,Bxd3
1319,1.0,cxd3,f6
1320,1.0,exf6,Nxf6
1321,1.0,Nb7,Nxh5
1322,1.0,Nc5,Ke7
1323,1.0,Rh1,Nf6
1324,1.0,Rxh6,Kf7
1325,1.0,Nxa6,Nd7
1326,1.0,Rh7+,Rg7
1327,1.0,Rxg7+,Kxg7
1328,1.0,Rg1+,Kf6
1329,1.0,Nc7,Ra3+
1330,1.0,Kd4,e5+
1331,1.0,fxe5+,Nxe5
1332,1.0,Nxb5,Rxd3+
1333,1.0,Kc5,Ke6
1334,1.0,Nd4+,1-0
1335,1.0,c3,d5
1336,1.0,d4,e6
1337,1.0,e3,Nf6
1338,1.0,Bd2,g6
1339,1.0,Be2,Bg7
1340,1.0,Nf3,a6
1341,1.0,h3,b5
1342,1.0,b4,Nc6
1343,1.0,Nh4,Bd7
1344,1.0,f4,O-O
1345,1.0,g4,Ne4
1346,1.0,Nf3,Rb8
1347,1.0,h4,f5
1348,1.0,g5,a5
1349,1.0,a3,Ra8
1350,1.0,Bxb5,axb4
1351,1.0,cxb4,Na7
1352,1.0,Bxd7,Qxd7
1353,1.0,Nc3,Nb5
1354,1.0,Nxe4,dxe4
1355,1.0,Ne5,Qe8
1356,1.0,a4,Nd6
1357,1.0,b5,Nb7
1358,1.0,Rc1,Rc8
1359,1.0,a5,Qe7
1360,1.0,a6,Nd6
1361,1.0,Nc6,Qd7
1362,1.0,Ne5,Qxb5
1363,1.0,a7,Ra8
1364,1.0,Rb1,Qe8
1365,1.0,Rc1,Rxa7
1366,1.0,O-O,Qb8
1367,1.0,Rf2,Qb6
1368,1.0,Rb1,Qa6
1369,1.0,Bb4,Nb7
1370,1.0,Bxf8,Bxf8
1371,1.0,Nd7,Qd3
1372,1.0,Nf6+,Kg7
1373,1.0,Nd7,Qxe3
1374,1.0,Nc5,Nxc5
1375,1.0,dxc5,Qg3+
1376,1.0,Rg2,Ra2
1377,1.0,Rxg3,1-0
1378,0.0,,c3
1379,0.0,Nf6,d3
1380,0.0,Nc6,Nd2
1381,0.0,d5,Qc2
1382,0.0,e6,Ngf3
1383,0.0,Be7,a4
1384,0.0,h6,e4
1385,0.0,a6,Be2
1386,0.0,Bd7,O-O
1387,0.0,g5,Re1
1388,1.0,Nc3,c6
1389,1.0,Nf3,d5
1390,1.0,d4,Nd7
1391,1.0,e3,Ngf6
1392,1.0,a3,e6
1393,1.0,h3,Be7
1394,1.0,Be2,O-O
1395,1.0,Bd2,c5
1396,1.0,g4,h6
1397,1.0,dxc5,Nxc5
1398,1.0,b4,Nce4
1399,1.0,Nxe4,Nxe4
1400,1.0,h4,Ng5
1401,1.0,hxg5,Bxg5
1402,1.0,Nxg5,Qxg5
1403,1.0,e4,Qe5
1404,1.0,g5,hxg5
1405,1.0,Bf3,dxe4
1406,1.0,Be2,e3
1407,1.0,Bxe3,b6
1408,1.0,Bf3,Rb8
1409,1.0,Bg2,Ba6
1410,1.0,Qh5,Qxa1+
1411,1.0,Kd2,Rfd8+
1412,1.0,Bd4,Qxd4+
1413,1.0,Kc1,Qa1#
1414,0.0,,d4
1415,0.0,Nf6,Bf4
1416,0.0,d5,Nf3
1417,0.0,e6,e3
1418,0.0,Be7,Bd3
1419,0.0,h6,c3
1420,0.0,a6,Nbd2
1421,0.0,Bd7,O-O
1422,0.0,Nc6,Nb3
1423,0.0,g5,Bg3
1424,0.0,g4,Ne5
1425,0.0,Nxe5,Bxe5
1426,0.0,h5,Nc5
1427,0.0,Rg8,Nxd7
1428,0.0,Nxd7,Qb3
1429,0.0,Nxe5,dxe5
1430,0.0,b6,Qa4+
1431,0.0,Qd7,Qxd7+
1432,0.0,Kxd7,Rac1
1433,0.0,c5,b4
1434,0.0,c4,Bc2
1435,0.0,b5,Ra1
1436,0.0,f5,exf6
1437,0.0,Bxf6,f4
1438,0.0,gxf3,Rxf3
1439,0.0,Bxc3,a3
1440,0.0,,e4
1441,0.0,e5,Nf3
1442,0.0,d6,Bc4
1443,0.0,Nc6,d3
1444,0.0,h6,Nc3
1445,0.0,Nf6,h3
1446,0.0,Bd7,a4
1447,0.0,Be7,Rb1
1448,0.0,a6,b4
1449,0.0,Nd4,b5
1450,0.0,Nxf3+,Qxf3
1451,0.0,axb5,axb5
1452,0.0,d5,exd5
1453,0.0,c6,bxc6
1454,0.0,bxc6,dxc6
1455,0.0,Bxc6,Qxc6+
1456,0.0,Nd7,O-O
1457,0.0,O-O,Rb7
1458,1.0,Nc3,g6
1459,1.0,d4,Bg7
1460,1.0,e4,e5
1461,1.0,d5,Ne7
1462,1.0,Bd2,O-O
1463,1.0,Be2,d6
1464,1.0,Nf3,Bd7
1465,1.0,a3,c6
1466,1.0,h3,cxd5
1467,1.0,Nxd5,Nxd5
1468,1.0,exd5,Qc8
1469,1.0,c4,a6
1470,1.0,Bb4,Qc7
1471,1.0,b3,b5
1472,1.0,O-O,bxc4
1473,1.0,bxc4,a5
1474,1.0,Bc3,Na6
1475,1.0,c5,Nxc5
1476,1.0,Ng5,a4
1477,1.0,Ne6,Qc8
1478,1.0,Nxf8,Qe8
1479,1.0,Nxd7,Qxd7
1480,1.0,Bg4,Qc7
1481,1.0,Qf3,e4
1482,1.0,Qe3,f6
1483,1.0,Be6+,Kf8
1484,1.0,Bxf6,Bxf6
1485,1.0,Qf4,Ke7
1486,1.0,Rac1,Rf8
1487,1.0,Qh6,Rh8
1488,1.0,g4,Kd8
1489,1.0,g5,Bg7
1490,1.0,Qh4,Qa5
1491,1.0,Qf4,Qa7
1492,1.0,Qf7,Qxf7
1493,1.0,Bxf7,Ke7
1494,1.0,Be6,Rb8
1495,1.0,Rb1,Rb3
1496,1.0,Rxb3,axb3
1497,1.0,Rb1,b2
1498,1.0,Bg4,Nb3
1499,1.0,Bd1,Nd2
1500,1.0,Rxb2,Bxb2
1501,1.0,a4,Bc3
1502,1.0,Kg2,Kd7
1503,1.0,Bg4+,Kc7
1504,1.0,Be6,Kb6
1505,1.0,Bg8,Kc5
1506,1.0,Bxh7,Kxd5
1507,1.0,Bxg6,Ke5
1508,1.0,h4,d5
1509,1.0,h5,d4
1510,1.0,h6,d3
1511,1.0,h7,Kf4
1512,1.0,a5,Bxa5
1513,1.0,h8=Q,Nf3
1514,1.0,Qf8+,Ke5
1515,1.0,Qf5+,Kd4
1516,1.0,Qxa5,d2
1517,1.0,Qa4+,Kd3
1518,1.0,Bxe4+,Ke2
1519,1.0,Bxf3+,Ke1
1520,1.0,g6,d1=Q
1521,1.0,Qxd1#,1-0
1522,0.0,,d4
1523,0.0,d5,c4
1524,0.0,e6,Nc3
1525,0.0,Nf6,Bg5
1526,0.0,Nc6,e3
1527,0.0,Be7,cxd5
1528,0.0,Nxd5,Bxe7
1529,0.0,Ndxe7,Bb5
1530,0.0,Bd7,Nf3
1531,0.0,a6,Bd3
1532,0.0,Nb4,O-O
1533,0.0,Nxd3,Qxd3
1534,0.0,Bb5,Nxb5
1535,0.0,axb5,Qxb5+
1536,0.0,Qd7,Qxb7
1537,0.0,O-O,Rac1
1538,0.0,Nd5,Ne5
1539,0.0,Qe7,a3
1540,0.0,Qg5,Nd7
1541,0.0,Rfd8,Ne5
1542,0.0,f6,Nf3
1543,0.0,Qf5,Rc5
1544,0.0,h6,Rfc1
1545,0.0,Qd3,Qc6
1546,0.0,Qe2,h3
1547,0.0,Qxb2,a4
1548,0.0,Qb4,e4
1549,0.0,Nf4,Kh1
1550,0.0,Ne2,R1c2
1551,0.0,Qb1+,Rc1
1552,0.0,Nxc1,Rxc1
1553,0.0,Qb4,Qxe6+
1554,0.0,Kh8,Rxc7
1555,0.0,Qxa4,Qf7
1556,0.0,Qa1+,Ng1
1557,0.0,Rg8,Kh2
1558,0.0,Qxd4,f3
1559,0.0,Qe5+,Kh1
1560,0.0,Qd4,Qc4
1561,0.0,Qe5,Rc5
1562,0.0,Qf4,Rf5
1563,0.0,Qe3,Qd5
1564,0.0,Ra1,Qc5
1565,0.0,,e4
1566,0.0,Nf6,Nc3
1567,0.0,e5,Nf3
1568,0.0,d6,Bc4
1569,0.0,h6,d4
1570,0.0,Bd7,O-O
1571,0.0,Be7,Re1
1572,0.0,Nc6,d5
1573,0.0,Nd4,Nxd4
1574,0.0,exd4,Qxd4
1575,0.0,a6,e5
1576,0.0,b5,exf6
1577,0.0,gxf6,Qxf6
1578,0.0,Rf8,Rxe7+
1579,0.0,Qxe7,Qxe7+
1580,0.0,Kxe7,Bd3
1581,0.0,Rae8,Be3
1582,0.0,Kd8,Re1
1583,0.0,Rg8,g3
1584,0.0,b4,Ne4
1585,0.0,Bf5,Nf6
1586,0.0,Rxe3,Rxe3
1587,0.0,Rg5,Re8#
1588,1.0,Nc3,d5
1589,1.0,Nf3,Nf6
1590,1.0,d4,Nc6
1591,1.0,e3,a6
1592,1.0,Bd2,Bf5
1593,1.0,a3,h6
1594,1.0,h3,Ne4
1595,1.0,Nxe4,Bxe4
1596,1.0,Ne5,Nxe5
1597,1.0,dxe5,e6
1598,1.0,f3,Qd7
1599,1.0,fxe4,dxe4
1600,1.0,b4,g5
1601,1.0,a4,Bg7
1602,1.0,b5,Bxe5
1603,1.0,bxa6,bxa6
1604,1.0,Rb1,Bg3+
1605,1.0,Ke2,Qxa4
1606,1.0,Be1,Qc4+
1607,1.0,Kd2,Rd8+
1608,1.0,Bd3,exd3
1609,1.0,cxd3,Qh4
1610,1.0,Bxg3,Qxg3
1611,1.0,Qa4+,Rd7
1612,1.0,Rb8+,Ke7
1613,1.0,Qb4+,Rd6
1614,1.0,Rxh8,Qxg2+
1615,1.0,Kc3,Qxh1
1616,1.0,Qb8,Qc6+
1617,1.0,Kd2,Qd7
1618,1.0,Qf8+,Kf6
1619,1.0,Qxh6+,Kf5
1620,1.0,e4+,Kf4
1621,1.0,Qf6+,Kg3
1622,1.0,Qxg5+,Kh2
1623,1.0,Qf4+,Kg2
1624,1.0,Rg8+,Kh1
1625,1.0,Qf1+,Kh2
1626,1.0,Qg2#,1-0
1627,0.0,,d4
1628,0.0,d5,Bf4
1629,0.0,e6,e3
1630,0.0,h6,h4
1631,0.0,Nf6,Nf3
1632,0.0,Be7,Nbd2
1633,0.0,Bd7,c4
1634,0.0,a6,a3
1635,0.0,c6,b4
1636,0.0,b5,c5
1637,0.0,Ne4,Nxe4
1638,0.0,dxe4,Ne5
1639,0.0,Bf6,Be2
1640,0.0,Bxe5,Bxe5
1641,0.0,f6,Bf4
1642,0.0,g5,hxg5
1643,0.0,fxg5,Bh5+
1644,0.0,Ke7,Bd6+
1645,0.0,Kf6,f3
1646,0.0,Be8,Bg4
1647,0.0,Nd7,fxe4
1648,0.0,h5,Qf3+
1649,0.0,Kg7,Bxe6
1650,0.0,g4,Qf5
1651,0.0,Rf8,Be5+
1652,0.0,Nxe5,Qxe5+
1653,0.0,Qf6,Qxf6+
1654,0.0,Rxf6,Bf5
1655,0.0,Bg6,O-O
1656,0.0,Bxf5,exf5
1657,0.0,Re8,Rae1
1658,0.0,h4,e4
1659,0.0,h3,gxh3
1660,0.0,gxh3,Kh2
1661,0.0,Kf7,e5
1662,0.0,Rh6,f6
1663,0.0,Rg8,Rg1
1664,0.0,Rd8,Rg3
1665,0.0,Rxd4,Rxh3
1666,0.0,Rd2+,Kg3
1667,0.0,Rd3+,Kh2
1668,0.0,Rdxh3+,Kg2
1669,1.0,Nc3,e5
1670,1.0,Nf3,Nc6
1671,1.0,e4,a6
1672,1.0,d3,h6
1673,1.0,Bd2,Nf6
1674,1.0,a3,Bc5
1675,1.0,h3,O-O
1676,1.0,Be2,d6
1677,1.0,b4,Ba7
1678,1.0,Na4,b5
1679,1.0,Nb2,Bg4
1680,1.0,c4,Bxf3
1681,1.0,Bxf3,Nd4
1682,1.0,cxb5,axb5
1683,1.0,Be3,Nxf3+
1684,1.0,Qxf3,Bxe3
1685,1.0,Qxe3,d5
1686,1.0,O-O,d4
1687,1.0,Qf3,Re8
1688,1.0,a4,Qd6
1689,1.0,axb5,Qxb4
1690,1.0,Rxa8,Rxa8
1691,1.0,Nc4,Qxb5
1692,1.0,g3,c5
1693,1.0,Nxe5,Ra2
1694,1.0,Ng4,Nxg4
1695,1.0,hxg4,Ra3
1696,1.0,g5,hxg5
1697,1.0,Qg4,c4
1698,1.0,Qc8+,Kh7
1699,1.0,Qh3+,Kg6
1700,1.0,Qf5+,Qxf5
1701,1.0,exf5+,Kxf5
1702,1.0,dxc4,Rc3
1703,1.0,Rd1,Rxc4
1704,1.0,Kg2,Ke4
1705,1.0,f3+,Ke3
1706,1.0,Re1+,Kd2
1707,1.0,Kf2,d3
1708,1.0,g4,Rc1
1709,1.0,Re8,Kc2
1710,1.0,Rc8+,Kd1
1711,1.0,Rd8,Rc2+
1712,1.0,Ke3,d2
1713,1.0,Rh8,Ke1
1714,1.0,Rh1#,1-0
1715,0.0,,e4
1716,0.0,Nf6,Nf3
1717,0.0,e5,Nc3
1718,0.0,d6,d3
1719,0.0,Nc6,g3
1720,0.0,Be7,Bg2
1721,0.0,h6,Be3
1722,0.0,a6,O-O
1723,0.0,Bd7,h3
1724,0.0,b5,Kh2
1725,0.0,b4,Nd5
1726,0.0,Nxd5,exd5
1727,0.0,Nd4,Bxd4
1728,0.0,exd4,Nxd4
1729,0.0,c5,Nf3
1730,0.0,a5,Re1
1731,0.0,O-O,Nd2
1732,0.0,Bg5,h4
1733,0.0,Bxd2,Qxd2
1734,0.0,Re8,d4
1735,0.0,Rxe1,Qxe1
1736,0.0,c4,b3
1737,0.0,c3,Qe2
1738,0.0,Bf5,Re1
1739,0.0,Bd7,Qd3
1740,0.0,g6,Re4
1741,0.0,Bf5,h5
1742,0.0,Bxe4,Qxe4
1743,0.0,g5,f4
1744,0.0,Qe8,Qf5
1745,0.0,gxf4,Qxf4
1746,0.0,f6,Qxh6
1747,0.0,Kf7,Qh7+
1748,0.0,Kf8,h6
1749,0.0,Qh5+,Kg1
1750,0.0,Qd1+,Kh2
1751,0.0,Qxd4,Qh8+
1752,0.0,Kf7,Qxa8
1753,0.0,Qe5,h7
1754,0.0,Qh5+,Kg1
1755,0.0,Qxh7,g4
1756,0.0,Qxc2,Qa7+
1757,0.0,Kg6,Qd7
1758,0.0,Qd1+,Kh2
1759,0.0,c2,Be4+
1760,0.0,Kg5,Bxc2
1761,0.0,Qxc2+,Kh3
1762,0.0,Qd3+,Kg2
